repo_full_name,repo_id,repo_default_branch,repo_created_at,repo_stars,file_path,file_sha,file_size,html_url,nb_ok_parse,kernel_name,language,python_version_declared,n_cells_total,n_code,n_markdown,n_raw,n_code_executed,percent_code_executed,has_unambiguous_order,out_of_order,n_skips_total,n_skips_middle,max_execution_count,n_cells_with_output,outputs_text,outputs_image,outputs_html_js,outputs_error,outputs_formatted,outputs_ext,imports_total,top_imports_json,has_local_imports,defines_function,defines_class,has_control_flow,uses_testing_module,deps_requirements_txt,deps_setup_py,deps_pipfile,deps_any,ai_marker_found,triple_backticks_in_code,has_abs_data_path
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Reshape Data-Pivot.ipynb,bd5b415e65b8a25ae995eaa8c48f0bb10d27729a,5463,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Reshape%20Data-Pivot.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,0,0,62,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Select Data.ipynb,12c23fb8e7e28a91fc32e7d374f3fbac04fc70ad,3389,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Select%20Data.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,0,0,25,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Analyze Subscription Conversion.ipynb,18a889b6581c163c8cdeb68cb3b33f92e95bd927,18918,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Analyze%20Subscription%20Conversion.ipynb,True,python3,python,3.10.11,4,4,0,0,1,25.0,True,False,0,0,17,2,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Article Views I.ipynb,ef2e5b311914ae42b1cb0c936796f7d65119d762,4455,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Article%20Views%20I.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,24,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Calculate Special Bonus.ipynb,1d37c84a1356cbaee8d9f635a57b19c055935753,5144,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Calculate%20Special%20Bonus.ipynb,True,python3,python,3.10.11,2,2,0,0,2,100.0,True,False,0,0,2,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Classes More Than 5 Students.ipynb,f27a269c01ab10405fb05a7cc7a133796e4e98c0,4277,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Classes%20More%20Than%205%20Students.ipynb,True,python3,python,3.12.4,2,2,0,0,1,50.0,True,False,0,0,21,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Count Salary Category.ipynb,9dae8010b2a9b34447cf22854cfb571f1caffe14,5145,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Count%20Salary%20Category.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,15,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Customer Placing the Largest Number of Orders.ipynb,96ef20680dd20b9346168073f44ad45033ddbeec,4884,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Customer%20Placing%20the%20Largest%20Number%20of%20Orders.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,13,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Customers Who Never Order.ipynb,2afdd0e1a285d7d556c1cbba518cc837bebf472e,4379,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Customers%20Who%20Never%20Order.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,0,0,19,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/DNA Pattern Recognition.ipynb,a260ce093631862bfaff517674cd3ebd03bbc5a3,10466,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/DNA%20Pattern%20Recognition.ipynb,True,python3,python,3.10.11,3,3,0,0,1,33.33333333333333,True,False,0,0,9,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Daily Leads and Partners.ipynb,0502c344e0ff4d9592c2bd535f2bc3a1feded7ae,7222,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Daily%20Leads%20and%20Partners.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,14,1,True,False,True,True,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Department Highest Salary.ipynb,5ea461925c2a1181cad2f5eee3ed45ef82df1cee,6484,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Department%20Highest%20Salary.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,18,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Employee Earning more than manager.ipynb,b32328726c7e87b52c929d59ab4ec059670b5e89,4353,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Employee%20Earning%20more%20than%20manager.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,9,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Employees With Missing Information.ipynb,ee9cfca03db623f0139c970baeb8eac505a28b65,5193,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Employees%20With%20Missing%20Information.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,0,0,45,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Find COVID Recovery Patients.ipynb,5d0f48af2e59cd6fde8814a4b5a39ca3ee53ed58,10583,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Find%20COVID%20Recovery%20Patients.ipynb,True,python3,python,3.10.11,3,3,0,0,2,66.66666666666666,True,False,0,0,15,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Find Category Recommendation Pairs.ipynb,c674c889474c163e17956bd48eda539b013ae26c,10698,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Find%20Category%20Recommendation%20Pairs.ipynb,True,python3,python,3.10.11,3,3,0,0,2,66.66666666666666,True,False,0,0,26,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Find Consistently Improving Employees.ipynb,ba46b0a8a93d0516b8205f5933669512483e0337,10531,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Find%20Consistently%20Improving%20Employees.ipynb,True,python3,python,3.10.11,3,3,0,0,2,66.66666666666666,True,False,0,0,38,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Find Loyal Customer.ipynb,6c6d35fa220c49bf90ab0db73266f8483970ae43,8999,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Find%20Loyal%20Customer.ipynb,True,python3,python,3.10.11,3,3,0,0,2,66.66666666666666,True,False,0,0,19,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Find Product Recommendation Pairs.ipynb,a6f701ebef48779d08c6e134ef22cc6e10fbad6d,11192,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Find%20Product%20Recommendation%20Pairs.ipynb,True,python3,python,3.10.11,3,3,0,0,2,66.66666666666666,True,False,0,0,17,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Find Stores With Inventory Imbalance.ipynb,487789312a719bc20c3a14f6816a520619399f7b,12800,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Find%20Stores%20With%20Inventory%20Imbalance.ipynb,True,python3,python,3.10.11,3,3,0,0,2,66.66666666666666,True,False,0,0,14,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Find Total Time Spent by Each Employee.ipynb,b46a3fdc88a015d933e40d31fbc8acdfaec2de2f,6058,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Find%20Total%20Time%20Spent%20by%20Each%20Employee.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,20,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Find Users With Valid E-Mails.ipynb,2d3008fd59ef319071c63c7a8bf8fb88a67c1b4c,6798,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Find%20Users%20With%20Valid%20E-Mails.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,10,1,True,False,True,False,False,False,2,"[[""pandas"", 1], [""re"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Find Zombie Session.ipynb,89b51181f8a658f7125472a9f5f35d0212d88c43,12782,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Find%20Zombie%20Session.ipynb,True,python3,python,3.10.11,3,3,0,0,1,33.33333333333333,True,False,0,0,39,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Find drivers with improved fuel effeciency.ipynb,11037b75f6a9a2f79c95b0c5a3784c1e1bf67eb3,12220,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Find%20drivers%20with%20improved%20fuel%20effeciency.ipynb,True,python3,python,3.10.11,3,3,0,0,2,66.66666666666666,True,False,0,0,38,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Finds Books with No available Copies.ipynb,22d6bf7fce6410caf72f49a8a5757588f627938a,14355,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Finds%20Books%20with%20No%20available%20Copies.ipynb,True,python3,python,3.10.11,3,3,0,0,2,66.66666666666666,True,False,1,0,27,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Finds Products with valid serial number.ipynb,fc3f568391a84d45bd48c7a36fa09548c6523ece,7585,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Finds%20Products%20with%20valid%20serial%20number.ipynb,True,python3,python,3.10.11,3,3,0,0,2,66.66666666666666,True,False,0,0,6,1,True,False,True,False,False,False,2,"[[""pandas"", 1], [""re"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Finds Students Who Improved.ipynb,308de95318593a1718e8cac9d31f90c2a6183459,6702,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Finds%20Students%20Who%20Improved.ipynb,True,python3,python,3.10.11,3,3,0,0,2,66.66666666666666,True,False,1,0,8,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/First Letter Capitalization II.ipynb,aae01c5cdadf4be54d4a9d3a2e4a4d306d1ef2da,10471,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/First%20Letter%20Capitalization%20II.ipynb,True,python3,python,3.10.11,3,3,0,0,3,100.0,True,True,0,0,18,2,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Fix Names in a Table.ipynb,319ad87813c996368e49916cd8c583b10b32b59c,3985,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Fix%20Names%20in%20a%20Table.ipynb,True,python3,python,3.12.4,2,2,0,0,1,50.0,True,False,0,0,6,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Game Play Analysis I.ipynb,bca9253da0d754ea3d5a73451d8e6367f0e50b36,4906,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Game%20Play%20Analysis%20I.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,12,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Group Sold Products By The Date.ipynb,1e6132d763db8839ec1067e647a27a4e25a31680,5899,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Group%20Sold%20Products%20By%20The%20Date.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,2,0,22,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Human traffic Stadium.ipynb,46b699635a3f99df51b6cb4575e1fc1ce75b30f8,6262,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Human%20traffic%20Stadium.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,12,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Nth Highest Salary.ipynb,95766026aab4314af2fdaa7979143a8c7785dbcf,3654,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Nth%20Highest%20Salary.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,11,1,False,False,False,False,False,False,1,"[[""pandas"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Number of Unique Subjects Taught by Each Teacher.ipynb,0e1e3c02d02de405d16b41054a0785a35cfdb36d,4876,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Number%20of%20Unique%20Subjects%20Taught%20by%20Each%20Teacher.ipynb,True,python3,python,3.12.4,2,2,0,0,1,50.0,True,False,0,0,11,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Patients With a Condition.ipynb,dbc9d6bea760b22aa9bc199b402f6f1015ae64bb,5173,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Patients%20With%20a%20Condition.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,2,0,54,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Rank Scores.ipynb,185231ce0dbb467c9fc6049c7a024da9be38b207,5066,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Rank%20Scores.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,17,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Rearrange Products Table.ipynb,4e3103600d789862e5fa454c38145a8bd499f73e,5720,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Rearrange%20Products%20Table.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,0,0,8,1,True,False,True,False,False,False,2,"[[""pandas"", 1], [""numpy"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Reformat Department Table.ipynb,6416b8664888050064a095f125dd166669ca34c8,7795,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Reformat%20Department%20Table.ipynb,True,python3,python,3.10.11,3,3,0,0,2,66.66666666666666,True,False,0,0,8,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Replace Employee ID With The Unique Identifier.ipynb,7f7671d51e972840e69e78446294e92e6d4751aa,5989,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Replace%20Employee%20ID%20With%20The%20Unique%20Identifier.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,15,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Sales Person.ipynb,36403ac702d5119a9808c5f84441a79ec60be1d0,11970,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Sales%20Person.ipynb,True,python3,python,3.10.11,2,2,0,0,2,100.0,True,False,0,0,19,2,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Seasonal Sales Analysis.ipynb,4dfc5176d3c8c5ee1761ad0fca1cd03a22f1eb00,11461,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Seasonal%20Sales%20Analysis.ipynb,True,python3,python,3.10.11,4,4,0,0,2,50.0,True,True,0,0,31,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Second Highest Salary.ipynb,cfc0b303f6291d9bc6d52a40eff2dc6663312d3a,3259,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Second%20Highest%20Salary.ipynb,True,python3,python,3.10.11,2,2,0,0,1,50.0,True,False,0,0,2,1,False,False,False,False,False,False,1,"[[""pandas"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Swap Salary.ipynb,f46fd2b191fd5c6d34c7b707ab356a79eaa5d1b4,4957,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Swap%20Salary.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,0,0,5,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Panda 50/Trips and Users.ipynb,5879411d329eaf3047edcc6ba3af3d48747177ba,10815,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Panda%2050/Trips%20and%20Users.ipynb,True,python3,python,3.10.11,3,3,0,0,2,66.66666666666666,True,True,0,0,24,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
rimas-kudelis/wingsearch,910856286,master,2025-01-01T16:37:08Z,0,scripts/json-transformer.ipynb,9a52f3dc1b0dbcebf4bc8ffd745f2bb1669ad95b,10779,https://github.com/rimas-kudelis/wingsearch/blob/master/scripts/json-transformer.ipynb,True,python3,python,3.12.2,9,9,0,0,9,100.0,True,False,0,0,9,4,True,False,False,False,False,False,5,"[[""os"", 1], [""re"", 1], [""functools"", 1], [""pandas"", 1], [""general_rulings_map"", 1]]",False,True,False,True,False,True,False,False,True,False,False,False
anilkamber/anilkamber.github.io,910949586,main,2025-01-01T21:58:59Z,0,assets/jupyter/blog.ipynb,bc870dcd161e97a1cb6e5d7193a8e0228e4fa9e7,865,https://github.com/anilkamber/anilkamber.github.io/blob/main/assets/jupyter/blog.ipynb,True,python3,python,3.6.2,1,1,0,0,1,100.0,True,False,0,0,1,1,True,False,False,False,False,False,1,"[[""sys"", 1]]",False,False,False,False,False,True,False,False,True,False,False,False
SongQingHao-Yang/SongQingHao-Yang.github.io,910864524,master,2025-01-01T17:05:06Z,0,markdown_generator/publications.ipynb,fa9c89dec3a6cc9f2347690c04f3357dc13d8e67,14391,https://github.com/SongQingHao-Yang/SongQingHao-Yang.github.io/blob/master/markdown_generator/publications.ipynb,True,python3,python,3.6.1,15,8,7,0,7,87.5,True,False,0,0,16,4,True,False,True,False,False,False,2,"[[""pandas"", 1], [""os"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
SongQingHao-Yang/SongQingHao-Yang.github.io,910864524,master,2025-01-01T17:05:06Z,0,markdown_generator/talks.ipynb,f7e2347d34f2f3f226a681a4781d66c05160f104,13836,https://github.com/SongQingHao-Yang/SongQingHao-Yang.github.io/blob/master/markdown_generator/talks.ipynb,True,python3,python,3.6.1,13,7,6,0,7,100.0,True,False,0,0,7,4,True,False,True,False,False,False,2,"[[""pandas"", 1], [""os"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
SongQingHao-Yang/SongQingHao-Yang.github.io,910864524,master,2025-01-01T17:05:06Z,0,talkmap.ipynb,f3aa57cd3b133d79235473f9590d014bedabeb21,4102,https://github.com/SongQingHao-Yang/SongQingHao-Yang.github.io/blob/master/talkmap.ipynb,True,Python [Root],python,3.5.2,7,6,1,0,5,83.33333333333334,True,False,0,0,5,3,True,False,False,False,False,False,0,[],False,False,False,True,False,False,False,False,False,False,False,False
lstbl/DENV_cleavage_predictor,910914886,main,2025-01-01T19:18:35Z,0,DengueProtease.ipynb,9391623d542696f02b3def12c3bbd19892b14fb4,128454,https://github.com/lstbl/DENV_cleavage_predictor/blob/main/DengueProtease.ipynb,True,python3,python,3.12.11,12,12,0,0,11,91.66666666666666,True,True,2,2,27,8,True,True,False,False,False,False,16,"[[""torch"", 5], [""matplotlib"", 2], [""re"", 1], [""os"", 1], [""glob"", 1], [""numpy"", 1], [""pickle"", 1], [""sklearn"", 1], [""gzip"", 1], [""pandas"", 1]]",False,True,True,True,False,False,False,False,False,False,False,False
garthajon/QuantFinanceIntro,910796668,main,2025-01-01T13:06:48Z,0,52weekGraph.ipynb,c9180f2358d74a85118a221a1e4926ee8e2ab329,833764,https://github.com/garthajon/QuantFinanceIntro/blob/main/52weekGraph.ipynb,True,python3,python,,2,1,1,0,1,100.0,True,False,0,0,2,1,True,True,False,False,False,False,4,"[[""yfinance"", 1], [""pandas"", 1], [""numpy"", 1], [""matplotlib"", 1]]",False,False,False,True,False,False,False,False,False,False,False,False
garthajon/QuantFinanceIntro,910796668,main,2025-01-01T13:06:48Z,0,AMD_GeometricBrownianMotion_SDE_Monte_Carlo_future.ipynb,e5e0d74f54cd2c1637e5d2c750fbe92f5de20611,334796,https://github.com/garthajon/QuantFinanceIntro/blob/main/AMD_GeometricBrownianMotion_SDE_Monte_Carlo_future.ipynb,True,python3,python,,9,7,2,0,5,71.42857142857143,True,False,7,5,12,4,True,True,False,False,False,False,0,[],False,False,False,True,False,False,False,False,False,False,False,False
garthajon/QuantFinanceIntro,910796668,main,2025-01-01T13:06:48Z,0,COIN_CallOptionPriceChangeProjection.ipynb,f3400c89afe2be11fe87ac7ffd491caf088a31c6,75536,https://github.com/garthajon/QuantFinanceIntro/blob/main/COIN_CallOptionPriceChangeProjection.ipynb,True,python3,python,,3,2,1,0,2,100.0,True,False,0,0,2,2,True,True,False,False,False,False,4,"[[""numpy"", 1], [""matplotlib"", 1], [""scipy"", 1], [""yfinance"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
garthajon/QuantFinanceIntro,910796668,main,2025-01-01T13:06:48Z,0,COIN_GeometricBrownianMotion_SDE_Monte_Carlo_future.ipynb,e61827efe04da57babe9ffc6ae90b4da77ef9fc5,344896,https://github.com/garthajon/QuantFinanceIntro/blob/main/COIN_GeometricBrownianMotion_SDE_Monte_Carlo_future.ipynb,True,python3,python,,9,7,2,0,7,100.0,True,False,0,0,22,4,True,True,False,False,False,False,0,[],False,False,False,True,False,False,False,False,False,False,False,False
garthajon/QuantFinanceIntro,910796668,main,2025-01-01T13:06:48Z,0,CallOptionPriceChangeProjection.ipynb,2cb5b4f4eeb2dde7c57ce762c0f3057d94c6aa3a,79848,https://github.com/garthajon/QuantFinanceIntro/blob/main/CallOptionPriceChangeProjection.ipynb,True,python3,python,,3,2,1,0,2,100.0,True,False,14,0,18,2,True,True,False,False,False,False,4,"[[""numpy"", 1], [""matplotlib"", 1], [""scipy"", 1], [""yfinance"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
