repo_full_name,repo_default_branch,file_path,nb_ok_parse,kernel_name,language,python_version_declared,exec_ok,error,exc_name,failed_cell_index,elapsed_s,original_found,outputs_equal,outputs_hash_orig,outputs_hash_exec,n_outputs_orig,n_outputs_exec
hizocar/usm-course,main,docs/clases/Clase_8_Resampling_Methods_Bootstrapping.ipynb,True,python3,python,3.13.3,False,ModuleNotFoundError,,,1.295,True,False,bc73edabad94556277a2356e0736ff210ebbc3434776761c7dbad1ad7553907f,,10,0
iddl/diffusers,main,examples/research_projects/gligen/demo.ipynb,True,python3,python,3.11.9,False,ModuleNotFoundError,,,2.65,True,False,f7838c592991cd1e0c61128e870cabb47b50386d39124ec3d63755fe579ced34,,4,0
innocentmatutu/Machine-learning,main,Best_time_to_buy_sell_stock.ipynb,True,python3,python,,True,,,,3.644,True,True,20d447c659dc66fe7e6934ebf3a3be5bdc28187e32d4297bf364a613107cb30c,20d447c659dc66fe7e6934ebf3a3be5bdc28187e32d4297bf364a613107cb30c,1,1
innocentmatutu/Machine-learning,main,Remove_element.ipynb,True,python3,python,,True,,,,1.377,True,True,327bef6fd43189bcbdbca5d67c5896850d83f9b5580eb07eebdc6546dd6779ce,327bef6fd43189bcbdbca5d67c5896850d83f9b5580eb07eebdc6546dd6779ce,1,1
innocentmatutu/Machine-learning,main,Untitled7.ipynb,True,python3,python,,True,,,,1.234,True,True,bb9095acc02c9be27c2bf589e538505d89de27cb1f534d042dfeeb8de5bdf181,bb9095acc02c9be27c2bf589e538505d89de27cb1f534d042dfeeb8de5bdf181,1,1
innocentmatutu/Machine-learning,main,closest_to_zero.ipynb,True,python3,python,,True,,,,1.553,True,True,4abf36f0071c6a8cb75005f9f657c8002eb8a90f7b902c86ff7612187ef129af,4abf36f0071c6a8cb75005f9f657c8002eb8a90f7b902c86ff7612187ef129af,1,1
innocentmatutu/Machine-learning,main,contains_duplicates_hset.ipynb,True,python3,python,,True,,,,1.252,True,True,1fe02476009ea03b6c6918bdb8fbc19c4e378a2b9081ed9162b182784cb660c6,1fe02476009ea03b6c6918bdb8fbc19c4e378a2b9081ed9162b182784cb660c6,1,1
innocentmatutu/Machine-learning,main,day2.ipynb,True,python3,python,,True,,,,1.186,True,True,919cde7b00b973a64a735652ee6f1fb84ab2526269604b3831830c4944790111,919cde7b00b973a64a735652ee6f1fb84ab2526269604b3831830c4944790111,1,1
innocentmatutu/Machine-learning,main,is_subsequence.ipynb,True,python3,python,,True,,,,1.264,True,True,1fe02476009ea03b6c6918bdb8fbc19c4e378a2b9081ed9162b182784cb660c6,1fe02476009ea03b6c6918bdb8fbc19c4e378a2b9081ed9162b182784cb660c6,1,1
jasiElB20028/R9s0qhY,main,02_Convolutional_Neural_Network.ipynb,True,python3,python,3.6.10,False,ModuleNotFoundError,,,3.114,True,False,bb77d0c50d462af90fa961c762cfd1287a4cb06b02249b4961af9612daa69a6a,,34,0
jasiElB20028/R9s0qhY,main,Ch04_The_Preliminaries_A_Crashcourse/Data_Manipulation.ipynb,True,python3,python,3.6.8,False,ModuleNotFoundError,,,1.345,True,False,b4534e47ecf124b94ab9bbcb00a70b31e7c46eb4f77d9d0921fb4c9ba3169fa2,,30,0
jasiElB20028/R9s0qhY,main,Chatbot.ipynb,True,python3,python,3.7.3,False,ModuleNotFoundError,,,2.504,True,False,9924f340d51119b60847f96d24f34bfb4efc5da764f2675937b0fb3d983358b3,,4,0
jasiElB20028/R9s0qhY,main,Choco_Bar_Project.ipynb,True,python3,python,3.8.5,False,ModuleNotFoundError,,,1.507,True,False,d2b2b1faffcbe122cf7b9c03b25c8784550b432c7daf1a62b2de4784e7a0bdd2,,17,0
jasiElB20028/R9s0qhY,main,Completed_MLvSS2021_ImageAnalysis.ipynb,True,python3,python,3.8.5,False,ModuleNotFoundError,,,1.463,True,False,5bb7651d794ca3b0c1b9fd5d09f47b3fed73e9badaab3678456b28774c867992,,34,0
jasiElB20028/R9s0qhY,main,DataScience-Results-Analysis.ipynb,True,python3,python,3.12.2,False,FileNotFoundError,,,10.129,True,False,127ca5b4e377d3ef753f8946277da9b4b5c651b8b2f0a9a1f4df9b71eb34507b,,21,0
jasiElB20028/R9s0qhY,main,E-commerce/customer-segmentation-clustering-techniques.ipynb,True,python3,python,3.6.8,False,ModuleNotFoundError,,,1.761,True,False,58428680fd441c92df5fc312da19be30eb8833da3855c26c437b0acf2b46ec08,,27,0
jasiElB20028/R9s0qhY,main,Feature_Engineering_Commonlit_Readabality.ipynb,True,python3,python,3.7.10,False,ModuleNotFoundError,,,1.337,True,False,7e103b21e7cb4a115335113d1ce90139bd3be22c6e35282646cf6e59bb33bae0,,9,0
jasiElB20028/R9s0qhY,main,Final_version_2.1.ipynb,True,python3,python,3.11.0,False,FileNotFoundError,,,1.822,True,False,f7c1713e710e1b849230339b750069c11903b5d6736a6458620dfaaf28277796,,20,0
jasiElB20028/R9s0qhY,main,GA_DPSO.ipynb,True,python3,python,3.8.10,True,,,,1.789,True,False,0f2a1613803b54e2412c150c8bc9cf91d54490b91dd78faeff5b5230fb3cef30,1c043b6a637a81f232a9e06301ef32a3102552d11c45bd4799dd581cfd1e136b,28,12
jiancheng-an/jiancheng-an.github.io,master,markdown_generator/publications.ipynb,True,python3,python,3.6.1,False,ModuleNotFoundError,,,3.205,True,False,efd795a9ff9eff2d05daa9bb11c89b302a379ef1fa41e00367be3eb240114fe9,,4,0
jiancheng-an/jiancheng-an.github.io,master,markdown_generator/talks.ipynb,True,python3,python,3.6.1,False,ModuleNotFoundError,,,1.268,True,False,154a8074b939a8138fa3360a3f562547238169ac716f19751254f930715e1d85,,4,0
jiancheng-an/jiancheng-an.github.io,master,talkmap_out.ipynb,True,python3,python,3.9.21,False,ModuleNotFoundError,,,2.406,True,False,2b8e2a65ebc30ef2985600a15aa3f652ad2ac838d37df7b0d8e6aa1a7011ec96,,11,0
jjastrz14/ReNOS,main,notebooks/Splitting_factors_search_space.ipynb,True,python3,python,3.11.8,False,ModuleNotFoundError,,,2.512,True,False,9a4f5976d4c6caafa938051f8b23e513feab084b2ae5ef5fa554bcdd00e9ff5e,,9,0
jjastrz14/ReNOS,main,notebooks/convergence_plots.ipynb,True,python3,python,3.11.8,False,ModuleNotFoundError,,,1.329,True,False,c9f2e48963878320bf83590d945b5fde8f9d3e7ad813f881e7e43b603020ad43,,13,0
jjastrz14/ReNOS,main,notebooks/monte_carlo_convergence.ipynb,True,python3,python,3.11.8,False,ModuleNotFoundError,,,1.371,True,False,5a8a5e9a8c50a57d24e797d4f646d22bed0c1c94d6fd8c99610a510e06ba1919,,11,0
jjastrz14/ReNOS,main,notebooks/performance_comparison.ipynb,True,python3,python,3.11.8,False,ModuleNotFoundError,,,1.42,True,False,4e04457b706d75d0c342a0080d4009f4f4a9cf4404e1a3c4b851030cdaf0d115,,4,0
jjastrz14/ReNOS,main,notebooks/resources_imshow.ipynb,True,python3,python,3.11.8,False,ModuleNotFoundError,,,1.322,True,False,2de661fa87b6bc3a291631b9705a8391b70a59e22684975888901752f700d1a0,,10,0
jjastrz14/ReNOS,main,notebooks/spatial_strat_comparison.ipynb,True,python3,python,3.11.8,False,ModuleNotFoundError,,,1.308,True,False,890fc693a2b8c252a651624ccb84c8a314ac9407aaf819f13694cffc70a176d5,,8,0
juliusd01/Deep_Learning,main,Applications/Language_Modelling/01_micrograd.ipynb,True,python3,python,3.12.2,False,ModuleNotFoundError,,,5.093,True,False,c9bcf05aabf040b7c9b6a72bdad9c131f9704a503059178efbf4f81e125d1451,,11,0
juliusd01/Deep_Learning,main,Research/Forecasting_Stocks/Sign_Forecasting/sign-prediction-model/Garch_plus_LSTM.ipynb,True,python3,python,3.11.9,False,ModuleNotFoundError,,,12.393,True,False,32d0d53218e93e906c4d3a7464b9b1d507d87750204d8ff88458f8269898550a,,21,0
kp-forks/marimo,main,tests/_convert/ipynb_data/comments_preservation.ipynb,True,python3,python,3.12.11,False,UsageError,,,7.066,True,False,569fb7dcbe7ddc6840cb57c5991344596ee77bcfa4c0aafe86ca2c679a12b57b,,7,0
ligujie123/ligujie123.github.io,main,assets/jupyter/blog.ipynb,True,python3,python,3.6.2,True,,,,3.08,True,False,1911fde84433cc2e5615102753b6b32297e17547a9eef6fe1a94d2e930ce11a9,ff294596ab8b8756f7fcd329aae90e1a08144b28d3e2802a9769ef4c1e200712,1,1
lisaleemcb/alfred,main,notebooks/Emulator_Comparison.ipynb,True,python3,python,3.11.11,False,ModuleNotFoundError,,,4.981,True,False,45e80793854be75999b305c6ed4b046f83386db5ac6b00bbaa1685acc2433849,,48,0
lisaleemcb/alfred,main,notebooks/just_priors_debug.ipynb,True,python3,python,3.11.13,False,ModuleNotFoundError,,,1.721,True,False,1f4c17df0e0f9fa7ec724f9f502f73bac8294b1839f00cc68c4be61480352101,,24,0
lisaleemcb/alfred,main,notebooks/mcmc_analysis_biases.ipynb,True,python3,python,3.11.13,False,ModuleNotFoundError,,,2.801,True,False,27aba8499ac7592a77bcdff0d8d4ddd5dd4c769d59cf5de3ad504063a2e78071,,51,0
lisaleemcb/alfred,main,notebooks/mcmc_analysis_productionsruns.ipynb,True,python3,python,3.11.13,False,ModuleNotFoundError,,,4.599,True,False,4ae7c0838b8f807bea0098c3e74504eb6413ca37fc234971cf69d4705655bfee,,105,0
lisaleemcb/alfred,main,notebooks/ml_xe.ipynb,True,python3,python,3.11.13,False,ModuleNotFoundError,,,3.831,True,False,c0de2f815d35646f2c2457bca4d251bf4730fc94aea03d18d5472e362fe4f61d,,45,0
lisaleemcb/alfred,main,notebooks/ml_xe_debug.ipynb,True,python3,python,3.11.11,False,ModuleNotFoundError,,,2.398,True,False,dda62da6094928ea364cb8e2d22d3123d0d31b6d85a707841adc37c1b6b27f8c,,26,0
lisaleemcb/alfred,main,notebooks/paper_plots.ipynb,True,python3,python,3.11.13,False,ModuleNotFoundError,,,1.443,True,False,9504d6cd647543802cf2019c7b7ffa245bdf8f4b5e81efb2bc469cbb0770f0df,,108,0
mdujardin3007/betting_scrapping,main,test.ipynb,True,python3,python,3.9.7,False,FileNotFoundError,,,17.607,True,False,cc9b04a5903b885b6b20b29641c5895a9f38aaf6bcddb3158f5bc315c8e3ed8b,,1,0
mkhosla11/daily-pennsylvanian-basic-scraper,main,sandbox.ipynb,True,python3,python,3.9.18,False,ModuleNotFoundError,,,2.907,True,False,e89a93507fdadfd49845d9a7e7b3702cbb8a7d374a95c34cb26e5602bfe40975,,4,0
napo/parklogtrento,main,curiosity.ipynb,True,python3,python,3.12.7,False,ModuleNotFoundError,,,29.153,True,False,0dbfb0677538fea5c7e2265c5116024c8c73b18752b3a50399151978449a0334,,2,0
napo/parklogtrento,main,data4web.ipynb,True,python3,python,3.12.7,True,,,,8.516,True,False,0e0921d05a721a7fe57598c4d82a97eab53cf62487581561423c32e2c7612441,36569568dafc12a1f9b25fbaa61e072678570fa11e6f766fafa7a8971ddfc3fc,4,3
napo/parklogtrento,main,scrape.ipynb,True,python3,python,3.12.7,False,ValueError,,,4.94,True,False,75623c8f1fd221cfa901cdb1ffb9a054cf14c58ab37ed55ecda85e781a1fff8f,,1,0
napo/parklogtrento,main,viewdata.ipynb,True,python3,python,3.12.7,False,ImportError,,,4.529,True,False,b09959257895acb99a8d35413aa78c1d747c51a2eb3f097d86bf46c3186f3467,,8,0
nickknz/answer-squence-analysis,main,notebooks/test.ipynb,True,python3,python,3.8.10,False,ModuleNotFoundError,,,3.246,True,False,527818f6901260bf34e129b2f9e1436a66f2651cc38b3f0b2274107d641e045a,,25,0
rbstabbins/aupy,main,aupy_lib_dev_refl_cor.ipynb,True,python3,python,3.13.3,False,ModuleNotFoundError,,,3.225,True,False,a741e7edd5958a8b68fe8e33c0a0a5a316120daada0e7f15f5137e3c548cdfbb,,214,0
rbstabbins/aupy,main,ries_scene_complete_template.ipynb,True,python3,python,3.13.7,False,ModuleNotFoundError,,,1.688,True,False,6288ecdaee45b7148a0ac708959413724d31e7c84e091dfc0d3ec4e4dfe2e24c,,80,0
riyann00b/SDHub-DS,main,SDHub-DS/01 Python Foundation/02_Python_Basics_Code/Code JNs/JNB/01 Python-basic_Markdown.ipynb,True,python3,python,3.13.5,False,StdinNotImplementedError,,,3.503,False,,,,,0
rnambaa/text-gen-agent,main,notebooks/demo.ipynb,True,python3,python,3.12.1,False,ModuleNotFoundError,,,2.689,True,False,6be304ea64289b99b04396e5719b873e1de7e78033021380d589c82066e2359d,,6,0
rupeelab17/pymdu,main,Demo_PyMDU_Atelier.ipynb,True,python3,python,3.11.13,False,ModuleNotFoundError,,,2.519,True,False,1623e197f906904e2ddcf33b231956ac2e95f8e309c68c059d61d673557f0863,,79,0
rupeelab17/pymdu,main,docs/demo_data_inputs.ipynb,True,python3,python,3.11.8,False,ModuleNotFoundError,,,1.522,True,False,7d08794e5940100c97186a80d2cfcbc07a66326863a8e9f39cf843eb9953652c,,8,0
rupeelab17/pymdu,main,notebook4windows.ipynb,True,python3,python,3.11.13,False,ModuleNotFoundError,,,1.61,True,False,b6a8a5651a567cf5331f4a7867320694b5654a5f37e7b649fd8cc92f80c6d58b,,29,0
